subjectID,r,r2,p
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
sub14,0.6873115749308055,0.4723972010338643,0.00010489420381821162
